data_zone,intermediate_zone,council_area,total_population,working_age_population,income_dep_pct,income_dep,employ_dep_pct,employ_dep,cif,alcohol,drug,smr,depress_pct,lbwt_pct,emerg,attendance_pct,attainment_score,no_qual_ratio_std,not_participating_pct,university_pct,petrol_ave_drive_mins,gp_ave_drive_mins,drive_post,prim_sch_ave_drive_mins,drive_retail,sec_sch_ave_drive_mins,gp_ave_pub_trans_mins,pt_post,shopping_ave_pub_trans_mins,bband_pct,crime_count,crime_pct,overcrowd,nocentralheat,overcrowded_pct,nocentralheat_pct
S01007144,Monikie,Angus,873,503,0.04,32,0.06,28,50,46.2702205,0,72.57691394,22.6066897,28.571428599999997,88.5153247,84.821,5.875,107.39713340000002,2.8985507,6.862699999999999,7.359458799,7.238997905,4.221539804,4.261636364,4.591428073,5.692941176,19.67924581,11.90795042,12.37140363,45.4183267,19.462181679969593,22293.449805234355,37,24,6.281833600000001,4.0747029
S01007145,Monifieth West,Angus,863,435,0.06,54,0.06,24,65,52.81148191,24.23806521,73.22498068,18.7427241,0,82.17945917,89.674,6.1739130435,50.66011852,1.1363636,13.5417,2.317152466,4.009887892,3.344669283,3.740342857,4.748565022,1.95227758,9.557043161,7.908520179,9.542393498,0.2136752,17.413530976814897,20177.903797004514,32,12,3.5874439000000002,1.3452914999999999
S01007146,Monifieth West,Angus,743,415,0.05,39,0.02,10,60,20.21758812,0,91.94393324,15.258855599999999,7.4074074,79.90012669,90.909,5.625,49.02218613,2.247191,9.1743,3.316277997,1.940981555,2.273761528,2.148567839,3.110912385,3.280446429,6.749782609,5.174716733,6.917938076,0,10.24325351577347,13786.343897407092,33,11,4.3478261,1.4492754
S01007147,Monifieth West,Angus,679,380,0.05,36,0.04,16,65,0,0,63.16898816,19.587628900000002,12,77.00863057,90.361,5.5555555556,50.84609525,4.6511628,15.7303,4.178073136,2.245657525,2.884817159,1.709050633,3.723568917,4.171649485,9.301174402,9.363902954,10.89874824,0,10.24325351577347,15085.793101286406,24,5,3.3755274,0.7032349
S01007148,Monifieth West,Angus,514,312,0.02,11,0.02,7,55,12.88639431,31.90556205,55.33309505,12.570356499999999,0,53.93614391,90.141,5.5833333333,33.30411907,1.0101010000000001,21.686700000000002,4.38152881,3.210789963,3.721026952,1.39,4.555269517,4.314423077,15.1952974,13.11696097,13.52763941,0,NA,NA,19,2,3.5315985000000003,0.3717472
S01007149,Monifieth East,Angus,536,281,0.04,19,0.04,12,65,62.65152378,37.15640839,90.89284435,19.3609023,0,95.85438205,84.524,6.2142857143,52.58427544999999,1.7857143,8,5.398334871,1.928473247,3.037467712,2.767090909,3.873473247,5.4275,6.746171587,9.849234317,11.41867159,0,NA,NA,32,0,5.904058999999999,0
S01007150,Monifieth East,Angus,741,299,0.02,16,0.03,8,55,23.94404751,32.08159048,91.31719038,21.857923500000002,0,76.46520007,88.235,6.1666666667,45.49526548,1.8518519,23.076900000000002,5.235396667,1.582483333,2.18844,2.588963964,2.92386,5.162153846,3.808006667,5.772383333,7.42425,0,11.267578867350817,15205.909402632682,10,2,1.4285714,0.2857143
S01007151,Monifieth East,Angus,944,593,0.03,24,0.02,14,35,12.56285828,38.37843137,60.76135804,18.607443,4.7619048,57.61758189,91.628,6.28125,38.29709026,1.9607843,9.7674,5.827251131,2.106818439,2.989168552,3.505625,3.772087104,5.818104265,6.411611991,9.476306561,11.08830034,13.3333333,3.072976054732041,3255.2712444195345,32,9,3.7252619,1.0477299
S01007152,Monifieth East,Angus,555,293,0.04,23,0.04,13,50,78.75706418,0,93.14792476,17.495396,9.523809499999999,72.84082071,87.156,5.9444444444,46.49443229,2.5,9.2308,6.106137566,2.794775132,2.112835097,4.310053191,2.690939153,6.228932584,5.34223545,4.618853616,6.369228395,0,NA,NA,11,2,2.0257826999999997,0.3683241
S01007153,Monifieth East,Angus,634,348,0.04,27,0.06,21,70,179.5891631,0,63.22122621,18.195956499999998,0,95.29694854,89.61,5.8,51.29074795999999,5.8823529,11.9658,6.12385466,2.449940758,2.352634281,3.920531915,2.930462085,5.986880734,6.270635861,7.444632701,9.256694313,0,NA,NA,31,2,4.8973144,0.3159558
S01007154,Monifieth East,Angus,749,390,0.11,82,0.08,30,105,129.0916122,93.32678569,82.30477765,22.2955145,11.7647059,103.6166108,76.23,4.6470588235,64.78236054,0,3.8835,4.414950187,1.451612702,0.804520548,2.929722222,1.32868929,4.399757576,4.394417808,2.880971357,3.759750934,0,6.145952109464082,8205.543537335223,69,21,8.8917526,2.7061856
S01007155,Monifieth East,Angus,603,321,0.06,35,0.06,20,75,42.67075974,28.93946443,68.97503034,18.677685999999998,10,88.85829149,90.299,6,45.07575203,0,15.7143,5.428410156,2.25984375,1.510867188,3.645034965,1.842863281,5.445172414,5.804097656,5.723175781,6.89321875,0,NA,NA,27,6,4.21875,0.9375
S01007156,Carnoustie West,Angus,723,429,0.07,49,0.06,26,90,81.94911574,0,88.12542362,23.4396671,7.692307700000001,78.75216343,86.861,5.1,87.68446302,0,9.4488,9.810051939,7.210450139,2.247936288,2.794074074,4.590152355,5.4922,13.87176939,6.369293629,8.617534626,4.4776119,6.145952109464082,8500.625324293336,45,15,6.232687,2.0775623
S01007157,Carnoustie West,Angus,570,349,0.11,64,0.07,24,105,102.2761955,59.04691453,78.39009708,23.7024222,0,89.60749712,83.505,5.6785714286,81.32758015,0,12.222199999999999,10.01665123,7.660979938,2.298464506,2.542098765,4.647064043,5.517030075,17.8148804,8.99058642,11.2385571,0,5.121626757886735,8985.310101555675,84,6,12.962963,0.9259259000000001
S01007158,Carnoustie West,Angus,894,574,0.04,37,0.04,24,55,56.05463596,31.97753155,51.25433389,17.7272727,3.3333333,72.87463235,92.075,5.625,61.93193093,2.7586207000000003,7.6433,10.19368477,8.165623003,2.064906816,2.470356436,4.273405218,5.26568,18.3107295,8.869563365,11.24052183,0,9.218928164196122,10312.000183664566,56,12,5.9637913000000005,1.2779553000000001
S01007159,Carnoustie West,Angus,967,597,0.12,119,0.11,68,115,85.74362134,102.9413305,138.4961894,27.2409779,6.9767442,104.1254942,79.71,5.4090909091,107.4599635,4.4444444,7.0796,10.17826488,8.527172619,0.946392857,2.481146245,2.875654762,3.92709375,15.471375,3.436205357,6.058705357,0,15.364880273660205,15889.224688376635,146,13,17.380952399999998,1.547619
S01007160,Carnoustie West,Angus,857,502,0.13,109,0.11,57,115,58.51504494,58.29236825,93.54815595,22.8773585,5.8823529,85.01754084,80.275,5.0740740741,93.45906677,7.2164948,3.9735,10.29178571,8.855502421,1.178274818,3.11345679,3.082288136,3.712222222,17.79732446,5.32566586,7.309367433,0,9.218928164196122,10757.209059738765,115,6,13.9225182,0.7263923
S01007161,Carnoustie West,Angus,758,414,0.12,93,0.1,42,95,46.42115314,23.45807354,108.7297722,20.2631579,17.3913044,98.60087438,80.882,5.04,71.96223545,0,7.142900000000001,10.22930456,9.379347361,1.503284593,3.246513514,1.844807418,3.346901408,18.54731455,5.716512126,6.219486448,0,23.55948308627898,31081.11225102768,50,12,7.1326676,1.7118402000000001
S01007162,Carnoustie West,Angus,556,337,0.1,58,0.08,26,105,50.24525073,76.63299648,72.06353814,18.806510000000003,0,88.97451414,79.699,5.5833333333,62.45644885,5.9701493,4.651199999999999,10.3425478,10.51806883,1.195669216,3.839140625,1.179082218,3.928045977,18.70360899,4.502848948,4.317686424,0,5.121626757886735,9211.558917062473,71,4,13.5755258,0.7648184
S01007163,Carnoustie East,Angus,906,498,0.07,64,0.06,28,70,58.77472762,39.51368483,113.5679966,20.5347594,3.125,87.28249397,79.358,5.1842105263,61.4012097,3.4482759,8.4746,9.320074286,9.312825714,1.636422857,2.481309524,2.283582857,2.492587413,19.67423143,6.817434286,7.051674286,0,14.340554922082857,15828.427066316619,63,14,7.283237,1.6184971
S01007164,Carnoustie East,Angus,569,307,0.06,34,0.08,24,60,13.22052811,0,71.49113043,21.3028169,0,74.71582072,86.916,5.5625,52.58340252,0,12.7273,9.304986979,9.904388021,1.216085069,2.8077,1.288780382,2.976157895,18.94788194,4.271336806,4.659479167,0,NA,NA,20,8,3.5842294,1.4336918
S01007165,Carnoustie East,Angus,884,487,0.05,43,0.04,18,65,29.3592338,20.63909626,136.3058683,20.6818182,0,76.27992284,87.013,6.1578947368,46.873256,3.7037037,11.9205,8.951397754,10.61536052,1.428286052,2.943675497,1.525171395,3.552021277,18.68495272,3.84125,3.944908392,0,6.145952109464082,6952.434512968418,40,4,5.0761421,0.5076142
S01007166,Carnoustie East,Angus,663,332,0.07,47,0.05,17,50,37.10196415,0,57.20533425,17.3529412,12.5,56.31288011,86.813,6,50.14998156,2.2727273,13.0435,9.213452045,11.2651481,2.273293371,3.579652778,2.36756347,4.629034483,21.93119182,5.806512694,5.81172426,0,4.097301406309388,6179.9417893052605,34,8,4.8090523,1.1315416999999999
S01007167,Carnoustie East,Angus,786,459,0.03,23,0.03,12,40,21.21719567,24.63025698,65.84204085,16.516129,0,77.4769173,82.857,5.6666666667,41.69706487,0,9.589,8.664503145,10.71999371,2.618298742,3.322762431,2.714663522,4.470868726,23.0044434,6.920371069,6.92681761,0,8.194602812618776,10425.703323942464,8,4,1.0062893,0.5031447
S01007168,Carnoustie East,Angus,877,486,0.03,25,0.03,16,55,14.78288651,0,53.10669932,15.503876,5.5555556,71.05051181,88.442,5.5789473684,46.66372862,1.1494252999999999,12.9032,8.626826425,10.68317358,3.427297927,3.28355615,3.523896373,4.381319444,25.00699741,8.86080829,8.866062176,0,NA,NA,8,10,0.8290155,1.0362694000000001
S01007169,Carnoustie East,Angus,729,443,0.04,31,0.05,20,70,9.775998201,24.42601805,84.68446962,19.9445983,6.6666666999999995,84.72266466,86.705,5.24,41.34397074,0,7.5472,8.194346966,9.920547493,2.332978232,2.289482759,2.43173153,2.684824561,22.42850594,6.958298153,7.038436675,0,9.218928164196122,12645.99199478206,21,7,2.7704485,0.9234828
S01007170,Arbroath Landward,Angus,648,407,0.05,30,0.03,14,45,15.2780696,0,53.67430195,15.8139535,0,61.83611274,81.119,6,80.15385603,5.7692308,9.473700000000001,9.381377315,9.786755401,9.487017747,3.88475,11.43884645,10.72258242,28.69890625,29.91989005,31.3670081,72.659176,5.121626757886735,7903.744996738787,34,24,5.2469136,3.7037037
S01007171,Arbroath Landward,Angus,1062,816,0.06,65,0.03,21,50,9.051196299,0,73.93882581,11.8383061,0,83.55230085,84.177,6.0869565217,97.95599872,1.0101010000000001,4.4444,3.600985915,7.060651408,7.146252934,4.5202,6.294022887,6.441513761,20.97580106,21.52918721,20.87723592,72.960373,5.121626757886735,4822.624065806717,58,59,7.2590738,7.3842303
S01007172,Arbroath Landward,Angus,1070,632,0.04,39,0.04,22,55,38.76864562,18.29913927,91.90840317,18.0688337,0,66.11989748,82.967,5.9523809524,69.81256103,2.4390243999999996,10.526299999999999,4.383428745,6.382530451,6.907110231,3.64083871,7.357463459,5.18156051,18.75244823,20.43689403,25.41228989,35.881104,21.510832383124285,20103.581666471295,26,7,3.2828283,0.8838383999999999
S01007173,Arbroath Kirkton,Angus,857,555,0.04,33,0.04,20,55,8.914603538,17.11501689,65.14860073,17.3210162,6.6666666999999995,58.67531789,89.313,5.9333333333,80.38581582,2.4,5.8824000000000005,3.409562997,5.649472191,6.212102724,1.968685259,5.89053916,5.647309942,18.36187855,17.67255959,18.07607548,11.6071429,NA,NA,32,12,3.6322360999999996,1.3620885
S01007174,Arbroath Kirkton,Angus,946,600,0.11,103,0.06,39,80,4.358747368,0,141.4004363,20.2959831,20.8333333,70.83033664,75.74,5.3770491803,98.03569957,2.6785714,7.6271,2.846317234,5.517376509,6.08159989,2.86026749,5.759879254,5.20755814,17.57221186,16.92644347,17.85776619,30.6358382,70.67844925883693,74712.94847657181,60,7,7.0505288,0.8225617
S01007175,Arbroath Kirkton,Angus,634,355,0.05,32,0.04,14,55,41.54020543,56.44853323,55.48184775,20.190779,0,78.74630525,74.566,5.8,88.85727982,0,6.4815,1.861601504,5.208011278,5.757142857,2.803364486,4.204913534,3.254656489,16.05532707,15.15856391,14.05155639,7.7669903,NA,NA,31,1,4.6616541,0.15037589999999998
S01007176,Arbroath Kirkton,Angus,633,384,0.06,39,0.05,18,60,12.1694334,46.83611731,59.06137811,15.9021407,3.3333333,64.21634479,81.921,5.6153846154,97.77563459,0,3.9216,1.97470339,5.061419492,5.441228814,2.492181818,4.035420198,2.426830357,13.22687853,12.24566737,10.29286017,4.0540541,NA,NA,28,1,3.9548023000000003,0.1412429
S01007177,Arbroath Kirkton,Angus,620,381,0.16,97,0.14,54,105,77.65581977,176.5975279,119.9207414,22.2585925,0,76.87207876,79.167,5.4375,122.1493234,8.988764,3.9370000000000003,2.399211569,4.91774168,5.15909271,1.78288961,3.523771791,2.742828947,11.05849445,10.47490095,6.945935024,0,22.535157734701635,36347.02860435748,67,14,10.6180666,2.2187004999999997
S01007178,Arbroath Kirkton,Angus,1025,658,0.26,264,0.2,128,165,53.56312082,172.3433495,119.983563,22.4254091,5.1724138,117.2041572,76.423,5.2777777778,143.3931984,5,4.1284,2.125544719,5.526125119,5.748675071,2.133346008,3.234012845,3.133803089,12.05390105,11.40205519,8.101579448,0.1937984,35.85138730520714,34976.963224592335,151,7,14.422158500000002,0.6685769
S01007179,Arbroath Kirkton,Angus,913,489,0.05,48,0.05,24,60,36.0699565,20.90216966,121.8444645,21.9721329,7.1428571,68.31100395,91.716,6.1,69.18735889,0,16.3265,2.346621414,6.421746926,6.058942111,2.111691729,3.220927254,4.013378378,12.67322234,11.9741291,9.871777664,1.9417476,15.364880273660205,16829.00358560811,25,4,2.7352298,0.43763680000000005
S01007180,Arbroath Keptie,Angus,728,395,0.07,48,0.06,25,50,55.71152395,107.3340248,75.61988989,19.5833333,5.2631578999999995,60.85442951,82.353,5.6428571429,61.56421624,2.7777778,14.285700000000002,2.506289894,4.764341755,4.541130319,2.051744966,3.460415559,2.90112,10.57290891,10.06793218,7.79162234,0,16.38920562523755,22512.645089612022,19,8,2.5333333,1.0666666999999999
S01007181,Arbroath Keptie,Angus,827,445,0.07,61,0.07,29,80,44.58454386,23.91159428,118.7012635,22.850412300000002,0,74.56196098,87.97,6.2857142857,73.51519847,1,12.0968,2.348517835,3.710055351,3.585590406,2.690544554,3.467789053,2.816481481,10.24054428,9.625670357,11.79031365,0,21.510832383124285,26010.68002796165,26,0,3.5182679,0
S01007182,Arbroath Keptie,Angus,986,584,0.11,104,0.08,47,80,76.13899471,51.37940609,88.30145046,21.099999999999998,6.6666666999999995,85.45999695,80.925,5.3333333333,73.6511165,3.2258065,13.333300000000001,2.189035339,3.247282713,3.708302292,2.723728814,3.32,2.32377451,9.95614852,9.825210124,8.920181471,0.1890359,31.754085898897756,32204.95527271577,67,21,6.5429688,2.0507813
S01007183,Arbroath Keptie,Angus,1078,669,0.14,147,0.11,72,110,51.14365752,56.21886643,103.2365367,21.9401632,4.878048799999999,80.8700141,84.038,5.7619047619,99.79315451,7.2072072,6.611599999999999,1.69793207,3.146825323,3.70862061,3.902830688,3.388310998,3.738321678,10.98428835,10.55628466,11.9416012,0,24.583808437856327,22805.017103762824,109,14,10.1113173,1.2987013
S01007184,Arbroath Harbour,Angus,999,656,0.2,201,0.17,109,120,121.9849905,58.36672336,105.0151903,22.9105211,7.5,93.01800512,76.866,4.8095238095,115.57672049999998,8.3333333,2.9586,1.669660731,2.420281521,2.870019249,2.987651515,2.591903272,3.111727273,7.700028874,7.972892204,8.592786333,0,80.92170277461041,81002.7054800905,102,29,9.817131900000001,2.7911452999999997
S01007185,Arbroath Harbour,Angus,876,519,0.25,217,0.19,98,140,98.64498669,148.3401564,190.1600323,27.304550799999998,6.5217391,99.06453342,72.067,4.9655172414,150.8934671,9.6774194,4.2105,2.184784884,2.856563953,2.587744186,2.059210526,2.807194767,3.591230769,8.026668605,7.445476744,9.640825581,0,41.997339414671224,47942.16828158816,96,10,11.707317100000001,1.2195121999999998
S01007186,Arbroath Harbour,Angus,600,425,0.3,179,0.27,114,210,274.8268761,482.4905833,160.5915458,31.3043478,6.6666666999999995,163.8109486,67.857,4.5625,175.0539026,13.9784946,4.5802000000000005,1.865560708,2.076909781,1.834118887,2.655979381,2.113570826,4.212727273,6.47299747,5.739856661,8.029763912,0,71.70277461041428,119504.62435069046,81,12,13.6593592,2.0236088
S01007187,Arbroath Harbour,Angus,841,551,0.21,174,0.13,68,120,99.14547991,116.30336,127.3870712,23.7089202,0,116.3229566,76.471,5,128.9032635,5.8823529,5.303,1.489530473,0.874595771,1.355357587,2.2963,1.964474502,3.617439024,3.139120025,4.587608831,7.750789801,0,86.04332953249714,102310.73666170884,138,18,17.1641791,2.2388060000000003
S01007188,Arbroath Harbour,Angus,553,404,0.14,78,0.13,52,115,154.8555584,45.44763458,104.3818268,21.7317487,7.4074074,114.9140616,75.472,5.5384615385,109.3105024,1.7241379000000001,4.902,2.336756645,1.080560631,1.092591362,2.71015,1.993243355,4.37,3.601702658,3.63641196,8.742940199,0,19.462181679969593,35193.81858945677,69,12,11.461794,1.9933554999999998
S01007189,Arbroath Harbour,Angus,864,475,0.21,178,0.17,79,150,126.0648955,165.6236179,118.3786787,24.6753247,3.7037037,113.5022776,82.278,5.6,106.1834669,9.5890411,6.0345,2.293507417,1.160704574,2.114972188,1.766796657,3.077645241,2.95109434,4.056520396,7.019060569,10.65831891,0,36.875712656784486,42680.22298238945,93,16,12.109375,2.0833333
S01007190,Arbroath Cliffburn,Angus,837,399,0.08,67,0.09,37,75,21.03764436,22.86716509,113.9942452,23.0496454,7.1428571,81.24393805,74.803,5.3333333333,111.611587,4.2253521,9.5238,3.578631902,1.940070552,2.587877301,2.280442478,4.133570552,3.353762887,4.714343558,6.908662577,12.93112883,0.7575758,17.413530976814897,20804.696507544682,46,5,5.6441718000000005,0.6134969
S01007191,Arbroath Cliffburn,Angus,554,343,0.11,59,0.1,33,90,32.90448143,78.8323,66.22849,18.8509874,4.5454546,83.05727102,90.78,5.4285714286,124.11975800000002,4.1666666999999995,7.8947,1.487913961,1.958409091,2.72570211,1.53995614,3.241846591,2.162057143,5.629200487,8.21518263,11.16573052,3.5714286,11.267578867350817,20338.590013268622,103,27,16.7207792,4.3831169
S01007192,Arbroath Cliffburn,Angus,808,499,0.21,167,0.15,77,150,68.45502614,94.72276569,76.9521391,23.700120899999998,2.0833333,103.7407581,80.296,5.4166666667,138.3387727,4.8192771,6.8492999999999995,1.481062092,2.692867647,2.804799837,2.497318548,3.901993464,1.517875,6.27808415,7.209803922,12.73029003,0,18.437856328392243,22819.12911929733,118,11,19.281045799999998,1.7973856
S01007193,Arbroath Cliffburn,Angus,736,467,0.17,124,0.09,44,135,37.94027859,21.25519594,72.82441597,21.052631599999998,12,87.64557206,80.156,5.0303030303,145.0046292,5.7324841,8.3969,2.172981144,1.998712614,2.357854356,1.46978,4.047737321,1.924855491,5.783156697,6.586287386,13.94538687,0,9.218928164196122,12525.717614396903,81,39,10.5331599,5.0715215
S01007194,Arbroath Cliffburn,Angus,604,381,0.28,171,0.17,65,140,104.3885151,276.4853094,99.56791614,22.6890756,8.108108099999999,102.2672072,73.295,4.9411764706,147.846392,5.982906000000001,6.2016,2.747359594,2.333982059,1.85899376,2.129235669,4.527644306,2.719216867,6.218174727,3.83099844,14.40330733,0,37.90003800836184,62748.40729861232,127,17,19.8127925,2.6521060999999997
S01007195,Arbroath Cliffburn,Angus,556,328,0.22,125,0.18,59,150,100.0318852,186.6012226,127.7182479,24.684684700000002,8.6956522,109.1164327,72.362,5.1818181818,151.8689718,8.9430894,4.0649999999999995,2.301849138,2.703336207,2.428892241,2.579832402,4.875887931,2.845963855,6.021172414,6.098060345,14.18906466,0.4098361,31.754085898897756,57111.66528578733,69,13,11.8965517,2.2413793
S01007196,Arbroath Cliffburn,Angus,997,664,0.15,153,0.09,61,110,46.54374834,94.46095688,92.11856924,19.1532258,6.9767442,105.2078315,78.342,5.1860465116,138.9901148,3.5897436,4.955,3.402884115,2.694153646,2.494169922,2.863262599,4.887600911,3.422418605,6.588639323,7.525644531,14.77111328,1.9230769,8.194602812618776,8219.260594401982,92,11,11.9791667,1.4322917
S01007197,Arbroath Warddykes,Angus,567,375,0.25,144,0.16,58,165,54.59817586,167.9037084,222.8792329,21.6998192,15.151515199999999,117.9487255,73.558,5.3076923077,170.0619112,5,4.4586,1.674470173,2.142464678,2.856302983,2.54992228,2.67372449,3.382118056,9.072197802,10.9688697,10.9966405,0,47.11896617255796,83102.23310856783,99,10,15.5416013,1.5698587
S01007198,Arbroath Warddykes,Angus,529,344,0.22,117,0.14,49,155,65.84767772,160.98583,109.7929085,21.042471,6.6666666999999995,90.33140706,68.027,4.3333333333,154.1655176,8.8235294,2.4,1.797546992,2.381170113,3.180328947,1.94528125,3.025103383,2.751071429,8.496804511,10.27640977,10.73193609,0,28.681109844165714,54217.59894927357,97,15,18.2330827,2.8195489
S01007199,Arbroath Warddykes,Angus,794,482,0.36,283,0.22,104,195,49.7592959,168.3841131,80.8414783,23.878787900000003,4.878048799999999,107.908677,67.419,4.5555555556,166.8861589,11.1111111,1.3889,2.063302239,2.976912313,3.725824005,2.064252874,3.72721393,2.785553191,9.299437189,11.23754353,12.11899565,0,38.924363359939186,49023.12765735414,148,12,18.4079602,1.4925373
